conv_id,utterance_idx,context,prompt,speaker_idx,utterance,ut_len,Empathy,Talker,Sentiment,Emotion,Taxonomy,Intent
hit:4130_conv:8260,6,disgusted,I can't believe I let my boyfriend order the pizza for us. Nine years and he doesn't know what I like on a pizza?,296,"Have you tried counseling, reading going through a program? Are there good things? I know it is hard when a partner doesn't work on a relationship and keep it good",169,5,2,"{'sentiment': {'negative': 0.879, 'neutral': 0.115, 'positive': 0.006}}","{'emotion': {'Angry': 0.1086735229, 'Sad': 0.5009135443, 'Excited': 0.0361000029, 'Bored': 0.0567144138, 'Happy': 0.0341317659, 'Fear': 0.2634667502}}","{'taxonomy': [{'confidence_score': 0.7134715319, 'tag': 'HEALTHY LIVING'}, {'confidence_score': 0.240972966, 'tag': 'IMPACT'}, {'confidence_score': 0.0210442785, 'tag': 'EDUCATION'}]}","{'intent': {'news': 0.008, 'query': 0.66, 'spam': 0.062, 'marketing': 0.003, 'feedback': 0.267}}"
hit:4130_conv:8260,7,disgusted,I can't believe I let my boyfriend order the pizza for us. Nine years and he doesn't know what I like on a pizza?,262,Nine years. He should know already.,35,5,1,"{'sentiment': {'negative': 0.095, 'neutral': 0.589, 'positive': 0.315}}","{'emotion': {'Excited': 0.1433019429, 'Fear': 0.2123800259, 'Angry': 0.1729308555, 'Happy': 0.1779192039, 'Sad': 0.2204115738, 'Bored': 0.073056398}}","{'taxonomy': [{'confidence_score': 0.4837847054, 'tag': 'POLITICS'}, {'confidence_score': 0.4078046978, 'tag': 'IMPACT'}, {'confidence_score': 0.0280784387, 'tag': 'SPORTS'}]}","{'intent': {'news': 0.016, 'query': 0.039, 'spam': 0.623, 'marketing': 0.04, 'feedback': 0.282}}"
hit:4130_conv:8260,8,disgusted,I can't believe I let my boyfriend order the pizza for us. Nine years and he doesn't know what I like on a pizza?,296,For sure but no relationship is perfect and everything takes work,65,5,2,"{'sentiment': {'negative': 0.743, 'neutral': 0.146, 'positive': 0.112}}","{'emotion': {'Angry': 0.1730225182, 'Excited': 0.2628958866, 'Fear': 0.0740362158, 'Happy': 0.2888903229, 'Sad': 0.1024405745, 'Bored': 0.098714482}}","{'taxonomy': [{'confidence_score': 0.3889891803, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.183262825, 'tag': 'POLITICS'}, {'confidence_score': 0.1121608317, 'tag': 'HEALTHY LIVING'}]}","{'intent': {'news': 0.07, 'query': 0.122, 'spam': 0.262, 'marketing': 0.118, 'feedback': {'score': 0.428, 'tag': {'complaint': 0.357, 'suggestion': 0.039, 'appreciation': 0.605}}}}"
hit:11064_conv:22128,1,annoyed,My coworker kept taking my lunch,46,So at work my coworker kept stealing my lunch,45,4,1,"{'sentiment': {'negative': 0.972, 'neutral': 0.023, 'positive': 0.005}}","{'emotion': {'Happy': 0.0074612686, 'Fear': 0.0848694711, 'Sad': 0.2910028511, 'Bored': 0.0589419833, 'Angry': 0.5397118493, 'Excited': 0.0180125766}}","{'taxonomy': [{'confidence_score': 0.2970989048, 'tag': 'BUSINESS'}, {'confidence_score': 0.1993656456, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1490525901, 'tag': 'IMPACT'}]}","{'intent': {'news': 0.013, 'query': 0.202, 'spam': 0.276, 'marketing': 0.002, 'feedback': {'score': 0.507, 'tag': {'complaint': 0.987, 'suggestion': 0.006, 'appreciation': 0.007}}}}"
hit:11064_conv:22128,2,annoyed,My coworker kept taking my lunch,14,What do you think you can do about it?,38,4,2,"{'sentiment': {'negative': 0.318, 'neutral': 0.675, 'positive': 0.007}}","{'emotion': {'Excited': 0.0886412079, 'Fear': 0.1661435026, 'Angry': 0.2443747421, 'Happy': 0.1126951887, 'Sad': 0.2510875993, 'Bored': 0.1370577594}}","{'taxonomy': [{'confidence_score': 0.2953226864, 'tag': 'IMPACT'}, {'confidence_score': 0.2229390889, 'tag': 'HEALTHY LIVING'}, {'confidence_score': 0.2164371908, 'tag': 'ENTERTAINMENT'}]}","{'intent': {'news': 0.0, 'query': 0.951, 'spam': 0.029, 'marketing': 0.0, 'feedback': 0.019}}"
hit:11064_conv:22128,3,annoyed,My coworker kept taking my lunch,46,Well I reported it and someone caught him in the act,52,4,1,"{'sentiment': {'negative': 0.834, 'neutral': 0.125, 'positive': 0.041}}","{'emotion': {'Angry': 0.1546770672, 'Excited': 0.1880944669, 'Fear': 0.3457665841, 'Happy': 0.0851490855, 'Sad': 0.1416033132, 'Bored': 0.0847094831}}","{'taxonomy': [{'confidence_score': 0.6562354565, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1699619293, 'tag': 'IMPACT'}, {'confidence_score': 0.0707841739, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.037, 'query': 0.023, 'spam': 0.405, 'marketing': 0.002, 'feedback': {'score': 0.533, 'tag': {'complaint': 0.382, 'suggestion': 0.061, 'appreciation': 0.557}}}}"
hit:11064_conv:22128,4,annoyed,My coworker kept taking my lunch,14,Busted thats good stealing is a horrible thing to deal with.,60,4,2,"{'sentiment': {'negative': 0.967, 'neutral': 0.021, 'positive': 0.013}}","{'emotion': {'Angry': 0.3864205957, 'Sad': 0.1590148375, 'Excited': 0.1052510722, 'Bored': 0.0698689924, 'Happy': 0.107285334, 'Fear': 0.1721591682}}","{'taxonomy': [{'confidence_score': 0.8087666035, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.0988530144, 'tag': 'TASTE'}, {'confidence_score': 0.0356671363, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.031, 'query': 0.029, 'spam': 0.143, 'marketing': 0.018, 'feedback': {'score': 0.779, 'tag': {'complaint': 0.432, 'suggestion': 0.03, 'appreciation': 0.538}}}}"
hit:6110_conv:12220,1,guilty,I didnt go to the gym this morning. I felt bad about it,126,I did not go to the gym this morning. I felt bad about it,57,5,1,"{'sentiment': {'negative': 0.942, 'neutral': 0.054, 'positive': 0.004}}","{'emotion': {'Happy': 0.0086813466, 'Fear': 0.3162264988, 'Sad': 0.4001090933, 'Bored': 0.1096673768, 'Angry': 0.0949448285, 'Excited': 0.0703708559}}","{'taxonomy': [{'confidence_score': 0.9474472404, 'tag': 'IMPACT'}, {'confidence_score': 0.038497135, 'tag': 'HEALTHY LIVING'}, {'confidence_score': 0.0037617723, 'tag': 'RELIGION'}]}","{'intent': {'news': 0.004, 'query': 0.246, 'spam': 0.27, 'marketing': 0.001, 'feedback': {'score': 0.479, 'tag': {'complaint': 0.926, 'suggestion': 0.02, 'appreciation': 0.055}}}}"
hit:6110_conv:12220,2,guilty,I didnt go to the gym this morning. I felt bad about it,540,"Well, I guess if you're a pretty regular gym-goer, you shouldn't feel bad about missing a day every once in a while.",128,5,2,"{'sentiment': {'negative': 0.607, 'neutral': 0.242, 'positive': 0.151}}","{'emotion': {'Happy': 0.6162296068, 'Fear': 0.0979964908, 'Sad': 0.0740631089, 'Bored': 0.0436774574, 'Angry': 0.0705442056, 'Excited': 0.0974891305}}","{'taxonomy': [{'confidence_score': 0.8461114764, 'tag': 'HEALTHY LIVING'}, {'confidence_score': 0.1142656878, 'tag': 'IMPACT'}, {'confidence_score': 0.0248977616, 'tag': 'ENTERTAINMENT'}]}","{'intent': {'news': 0.009, 'query': 0.152, 'spam': 0.176, 'marketing': 0.014, 'feedback': {'score': 0.65, 'tag': {'complaint': 0.272, 'suggestion': 0.097, 'appreciation': 0.632}}}}"
hit:6110_conv:12220,3,guilty,I didnt go to the gym this morning. I felt bad about it,126,"I guess so, thanks for that",33,5,1,"{'sentiment': {'negative': 0.463, 'neutral': 0.358, 'positive': 0.18}}","{'emotion': {'Excited': 0.0551478904, 'Fear': 0.1286044106, 'Angry': 0.2790220004, 'Happy': 0.2771593997, 'Sad': 0.1965507347, 'Bored': 0.0635155642}}","{'taxonomy': [{'confidence_score': 0.6468858123, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.241442591, 'tag': 'IMPACT'}, {'confidence_score': 0.0565166548, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.001, 'query': 0.05, 'spam': 0.122, 'marketing': 0.003, 'feedback': {'score': 0.824, 'tag': {'complaint': 0.027, 'suggestion': 0.017, 'appreciation': 0.956}}}}"
hit:6110_conv:12220,4,guilty,I didnt go to the gym this morning. I felt bad about it,540,"Hey, no problem. Just gotta lift heavier next time haha",61,5,2,"{'sentiment': {'negative': 0.059, 'neutral': 0.311, 'positive': 0.63}}","{'emotion': {'Angry': 0.0648021196, 'Sad': 0.0239600933, 'Excited': 0.6409845447, 'Bored': 0.0278001023, 'Happy': 0.13853328, 'Fear': 0.1039198602}}","{'taxonomy': [{'confidence_score': 0.3607612252, 'tag': 'POLITICS'}, {'confidence_score': 0.3045180142, 'tag': 'IMPACT'}, {'confidence_score': 0.181506291, 'tag': 'ENTERTAINMENT'}]}","{'intent': {'news': 0.017, 'query': 0.097, 'spam': 0.454, 'marketing': 0.049, 'feedback': 0.383}}"
hit:4203_conv:8407,1,impressed,My sister graduated with an MBA ,244,My sister graduated with an MBA.,32,4,1,"{'sentiment': {'negative': 0.162, 'neutral': 0.654, 'positive': 0.184}}","{'emotion': {'Happy': 0.0874303606, 'Fear': 0.3053200014, 'Sad': 0.2823065295, 'Bored': 0.0624993749, 'Angry': 0.1162244148, 'Excited': 0.1462193187}}","{'taxonomy': [{'confidence_score': 0.8762919903, 'tag': 'IMPACT'}, {'confidence_score': 0.0368020795, 'tag': 'POLITICS'}, {'confidence_score': 0.0313446671, 'tag': 'EDUCATION'}]}","{'intent': {'news': 0.05, 'query': 0.026, 'spam': 0.526, 'marketing': 0.017, 'feedback': 0.381}}"
hit:4203_conv:8407,2,impressed,My sister graduated with an MBA ,10,"that is awesome, what is she doing now?",45,4,2,"{'sentiment': {'negative': 0.217, 'neutral': 0.379, 'positive': 0.404}}","{'emotion': {'Angry': 0.1692364372, 'Sad': 0.1721093619, 'Excited': 0.1480868452, 'Bored': 0.0872675886, 'Happy': 0.1591917703, 'Fear': 0.2641079968}}","{'taxonomy': [{'confidence_score': 0.5287896991, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.29207775, 'tag': 'SPORTS'}, {'confidence_score': 0.0861183032, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.003, 'query': 0.595, 'spam': 0.207, 'marketing': 0.011, 'feedback': 0.184}}"
hit:4203_conv:8407,3,impressed,My sister graduated with an MBA ,244,Working at a company.,21,4,1,"{'sentiment': {'negative': 0.046, 'neutral': 0.216, 'positive': 0.738}}","{'emotion': {'Excited': 0.2375153716, 'Fear': 0.1264093571, 'Angry': 0.1278211758, 'Happy': 0.1975655557, 'Sad': 0.1335141236, 'Bored': 0.1771744162}}","{'taxonomy': [{'confidence_score': 0.3204597831, 'tag': 'BUSINESS'}, {'confidence_score': 0.2489799559, 'tag': 'POLITICS'}, {'confidence_score': 0.1127091944, 'tag': 'ENTERTAINMENT'}]}","{'intent': {'news': 0.119, 'query': 0.113, 'spam': 0.309, 'marketing': 0.26, 'feedback': 0.199}}"
hit:4203_conv:8407,4,impressed,My sister graduated with an MBA ,10,"well, good for her, that is an accomplishment for sure!",67,4,2,"{'sentiment': {'negative': 0.012, 'neutral': 0.074, 'positive': 0.915}}","{'emotion': {'Happy': 0.560067987, 'Fear': 0.0935715063, 'Sad': 0.0367530093, 'Bored': 0.0181219299, 'Angry': 0.1057099129, 'Excited': 0.1857756545}}","{'taxonomy': [{'confidence_score': 0.6541113853, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1655213088, 'tag': 'IMPACT'}, {'confidence_score': 0.1001846269, 'tag': 'SPORTS'}]}","{'intent': {'news': 0.034, 'query': 0.015, 'spam': 0.247, 'marketing': 0.075, 'feedback': {'score': 0.629, 'tag': {'complaint': 0.001, 'suggestion': 0.007, 'appreciation': 0.992}}}}"
hit:16_conv:32,1,surprised,when I was younger_comma_ my parents picked me up from work with a new car_comma_ which really surprised me_comma_ I was so excited to have my own car!,10,"When I was working my first job, my parents picked me up in my new car, I was very surprised, i thought I was gonna have to buy my own car",156,4,1,"{'sentiment': {'negative': 0.265, 'neutral': 0.489, 'positive': 0.246}}","{'emotion': {'Fear': 0.3980071563, 'Bored': 0.0494528256, 'Angry': 0.0420238114, 'Excited': 0.2322789096, 'Happy': 0.1648900313, 'Sad': 0.1133472658}}","{'taxonomy': [{'confidence_score': 0.8428934813, 'tag': 'IMPACT'}, {'confidence_score': 0.1068360582, 'tag': 'HEALTHY LIVING'}, {'confidence_score': 0.0282415226, 'tag': 'ENTERTAINMENT'}]}","{'intent': {'news': 0.012, 'query': 0.106, 'spam': 0.327, 'marketing': 0.004, 'feedback': {'score': 0.551, 'tag': {'complaint': 0.165, 'suggestion': 0.032, 'appreciation': 0.803}}}}"
hit:16_conv:32,2,surprised,when I was younger_comma_ my parents picked me up from work with a new car_comma_ which really surprised me_comma_ I was so excited to have my own car!,23,"wow, that was so awesome of them!",39,4,2,"{'sentiment': {'negative': 0.007, 'neutral': 0.038, 'positive': 0.955}}","{'emotion': {'Angry': 0.0780487433, 'Excited': 0.2128560742, 'Fear': 0.1746118445, 'Happy': 0.4496302047, 'Sad': 0.0848531333, 'Bored': 0.0}}","{'taxonomy': [{'confidence_score': 0.763920784, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1302188337, 'tag': 'POLITICS'}, {'confidence_score': 0.05525041, 'tag': 'IMPACT'}]}","{'intent': {'news': 0.011, 'query': 0.007, 'spam': 0.718, 'marketing': 0.051, 'feedback': 0.213}}"
hit:16_conv:32,3,surprised,when I was younger_comma_ my parents picked me up from work with a new car_comma_ which really surprised me_comma_ I was so excited to have my own car!,10,"Yeah it really was, I am still very thankful of them",58,4,1,"{'sentiment': {'negative': 0.092, 'neutral': 0.206, 'positive': 0.702}}","{'emotion': {'Angry': 0.0239480807, 'Sad': 0.0495725105, 'Excited': 0.2816452665, 'Bored': 0.0232755653, 'Happy': 0.5189052034, 'Fear': 0.1026533737}}","{'taxonomy': [{'confidence_score': 0.6986116171, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1278611124, 'tag': 'IMPACT'}, {'confidence_score': 0.1109707728, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.005, 'query': 0.009, 'spam': 0.238, 'marketing': 0.005, 'feedback': {'score': 0.743, 'tag': {'complaint': 0.004, 'suggestion': 0.004, 'appreciation': 0.992}}}}"
hit:16_conv:32,4,surprised,when I was younger_comma_ my parents picked me up from work with a new car_comma_ which really surprised me_comma_ I was so excited to have my own car!,23,I had to buy my first car and it wasn't until I was 21 that I could afford it. ,79,4,2,"{'sentiment': {'negative': 0.746, 'neutral': 0.214, 'positive': 0.04}}","{'emotion': {'Happy': 0.0287870185, 'Fear': 0.2068031175, 'Sad': 0.4305067593, 'Bored': 0.0175611903, 'Angry': 0.2576658044, 'Excited': 0.05867611}}","{'taxonomy': [{'confidence_score': 0.8573778272, 'tag': 'IMPACT'}, {'confidence_score': 0.0421887971, 'tag': 'WORLDPOST'}, {'confidence_score': 0.0345635898, 'tag': 'HEALTHY LIVING'}]}","{'intent': {'news': 0.004, 'query': 0.342, 'spam': 0.136, 'marketing': 0.007, 'feedback': {'score': 0.511, 'tag': {'complaint': 0.7, 'suggestion': 0.04, 'appreciation': 0.26}}}}"
hit:8594_conv:17188,1,surprised,My cousin whom i did see for years grew up so tall. He is not a foot more than me. I used to tease him as shorty,43,"My cousin, who am seeing after a very long time grew up so tall.  I used to tease him a shorty",100,4,1,"{'sentiment': {'negative': 0.321, 'neutral': 0.469, 'positive': 0.21}}","{'emotion': {'Angry': 0.053665995, 'Excited': 0.1702813473, 'Fear': 0.2399712777, 'Happy': 0.1053003282, 'Sad': 0.3637150805, 'Bored': 0.0670659713}}","{'taxonomy': [{'confidence_score': 0.42997697, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.4087234735, 'tag': 'IMPACT'}, {'confidence_score': 0.078915678, 'tag': 'HEALTHY LIVING'}]}","{'intent': {'news': 0.003, 'query': 0.007, 'spam': 0.851, 'marketing': 0.004, 'feedback': 0.134}}"
hit:8594_conv:17188,2,surprised,My cousin whom i did see for years grew up so tall. He is not a foot more than me. I used to tease him as shorty,473,Do you feel bad for teasing him?,32,4,2,"{'sentiment': {'negative': 0.724, 'neutral': 0.267, 'positive': 0.009}}","{'emotion': {'Happy': 0.1493860641, 'Fear': 0.2245304265, 'Sad': 0.1594723441, 'Bored': 0.0626910141, 'Angry': 0.127233073, 'Excited': 0.2766870783}}","{'taxonomy': [{'confidence_score': 0.8025998473, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.0687230229, 'tag': 'IMPACT'}, {'confidence_score': 0.0284380037, 'tag': 'SPORTS'}]}","{'intent': {'news': 0.001, 'query': 0.765, 'spam': 0.109, 'marketing': 0.001, 'feedback': 0.124}}"
hit:8594_conv:17188,3,surprised,My cousin whom i did see for years grew up so tall. He is not a foot more than me. I used to tease him as shorty,43,it was fun though in family. I was pleasantly surprised he grew a foot more than me,83,4,1,"{'sentiment': {'negative': 0.288, 'neutral': 0.243, 'positive': 0.469}}","{'emotion': {'Happy': 0.1768882175, 'Fear': 0.3050322486, 'Excited': 0.270552829, 'Bored': 0.0245570163, 'Sad': 0.1759712924, 'Angry': 0.0469983963}}","{'taxonomy': [{'confidence_score': 0.3867570758, 'tag': 'IMPACT'}, {'confidence_score': 0.290146172, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.17932944, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.013, 'query': 0.027, 'spam': 0.46, 'marketing': 0.004, 'feedback': {'score': 0.496, 'tag': {'complaint': 0.027, 'suggestion': 0.007, 'appreciation': 0.966}}}}"
hit:8594_conv:17188,4,surprised,My cousin whom i did see for years grew up so tall. He is not a foot more than me. I used to tease him as shorty,473,"Yeah, it's funny how drastically people can change as they grow.",70,4,2,"{'sentiment': {'negative': 0.541, 'neutral': 0.372, 'positive': 0.088}}","{'emotion': {'Happy': 0.2045556432, 'Fear': 0.1206663989, 'Excited': 0.0798986562, 'Bored': 0.1872351063, 'Sad': 0.1449532273, 'Angry': 0.2626909681}}","{'taxonomy': [{'confidence_score': 0.5980089307, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1245124489, 'tag': 'IMPACT'}, {'confidence_score': 0.0928803533, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.031, 'query': 0.055, 'spam': 0.112, 'marketing': 0.01, 'feedback': {'score': 0.792, 'tag': {'complaint': 0.18, 'suggestion': 0.121, 'appreciation': 0.699}}}}"
hit:4074_conv:8149,1,nostalgic,I pulled out my high school yearbooks the other day_comma_ it really doesn't feel like 20 years have passed. It made me kind of miss those days_comma_ although I'm glad I'm not a teenager any more!,473,I flipped through my high school yearbooks the other day for the first time in a long time. I can't believe how much time has passed.,133,5,1,"{'sentiment': {'negative': 0.531, 'neutral': 0.391, 'positive': 0.077}}","{'emotion': {'Angry': 0.0308988224, 'Sad': 0.3910727753, 'Excited': 0.0682069118, 'Bored': 0.0130148104, 'Happy': 0.0878862741, 'Fear': 0.408920406}}","{'taxonomy': [{'confidence_score': 0.869184494, 'tag': 'IMPACT'}, {'confidence_score': 0.0798048228, 'tag': 'EDUCATION'}, {'confidence_score': 0.0241502989, 'tag': 'HEALTHY LIVING'}]}","{'intent': {'news': 0.013, 'query': 0.061, 'spam': 0.494, 'marketing': 0.009, 'feedback': 0.422}}"
hit:4074_conv:8149,2,nostalgic,I pulled out my high school yearbooks the other day_comma_ it really doesn't feel like 20 years have passed. It made me kind of miss those days_comma_ although I'm glad I'm not a teenager any more!,286,Time does fly really fast. I just turned 30 and it feels like I was just a teenager yesterday!,94,5,2,"{'sentiment': {'negative': 0.656, 'neutral': 0.261, 'positive': 0.084}}","{'emotion': {'Happy': 0.057781655, 'Fear': 0.5020203018, 'Sad': 0.2872294652, 'Bored': 0.0135291605, 'Angry': 0.0668529989, 'Excited': 0.0725864186}}","{'taxonomy': [{'confidence_score': 0.7884446383, 'tag': 'IMPACT'}, {'confidence_score': 0.1083888635, 'tag': 'HEALTHY LIVING'}, {'confidence_score': 0.0422405005, 'tag': 'WORLDPOST'}]}","{'intent': {'news': 0.014, 'query': 0.24, 'spam': 0.323, 'marketing': 0.016, 'feedback': {'score': 0.407, 'tag': {'complaint': 0.285, 'suggestion': 0.084, 'appreciation': 0.631}}}}"
hit:4074_conv:8149,3,nostalgic,I pulled out my high school yearbooks the other day_comma_ it really doesn't feel like 20 years have passed. It made me kind of miss those days_comma_ although I'm glad I'm not a teenager any more!,473,"Enjoy it, your 30s go by really fast. I'm clinging desperately to the last few years of mine myself.",106,5,1,"{'sentiment': {'negative': 0.26, 'neutral': 0.32, 'positive': 0.42}}","{'emotion': {'Angry': 0.1186540846, 'Sad': 0.3103708163, 'Excited': 0.12228106, 'Bored': 0.0541523557, 'Happy': 0.1384697964, 'Fear': 0.256071887}}","{'taxonomy': [{'confidence_score': 0.4695422351, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1914994121, 'tag': 'IMPACT'}, {'confidence_score': 0.0647698864, 'tag': 'TASTE'}]}","{'intent': {'news': 0.024, 'query': 0.172, 'spam': 0.312, 'marketing': 0.045, 'feedback': {'score': 0.447, 'tag': {'complaint': 0.189, 'suggestion': 0.143, 'appreciation': 0.668}}}}"
